Nodes,Dimension,Size,Time,Largest
32,0,1.3312815763409276,0.0005049705505371094,0.09870424849989479
64,0,1.4080363351734868,0.0016949176788330078,0.07475424012061871
64,0,1.2112937204497314,0.0016541481018066406,0.08800722547509032
64,0,1.2279442582222933,0.001708984375,0.06153900992771988
64,0,1.2272880336736542,0.00168609619140625,0.09306791906255585
64,0,1.4402699179117708,0.0016870498657226562,0.07725341185250101
128,0,1.1400585313379978,0.006389141082763672,0.03678415491509712
128,0,1.2847187880672981,0.006516933441162109,0.0350311778617709
128,0,1.293284051165848,0.008361101150512695,0.037311614410505345
128,0,1.472036654539491,0.008877992630004883,0.0413994779770106
128,0,1.2553373296399246,0.006804943084716797,0.039103784506618666
256,0,1.0444618291950656,0.03562808036804199,0.02141527294033385
256,0,1.2826413110276798,0.02631211280822754,0.018518642176040268
256,0,1.141725229774313,0.030392169952392578,0.02042203871760573
256,0,1.3511574777361786,0.036149024963378906,0.023540684218582908
256,0,1.1521733255089963,0.026265859603881836,0.022988589834652018
512,0,1.1697015698331394,0.12797117233276367,0.015366507542029062
512,0,1.152323747991277,0.12612295150756836,0.011038177134242044
512,0,1.2223147006601218,0.129133939743042,0.013248744734881468
512,0,1.2825093724279597,0.13034796714782715,0.013161318881015682
512,0,1.278044580177149,0.12206292152404785,0.01180367145274841
1024,0,1.1348606884523957,0.4980800151824951,0.007598484071037137
1024,0,1.2254600759098921,0.4986858367919922,0.008585326251197123
1024,0,1.2508273027388297,0.5073049068450928,0.006688967879148855
1024,0,1.2335125699247287,0.4965190887451172,0.007187806581713696
1024,0,1.3117337607707154,0.5050890445709229,0.00836544912580095
2048,0,1.2225801489414803,2.0416531562805176,0.003865534647110702
2048,0,1.1855419118112196,2.0335700511932373,0.005980865040903227
2048,0,1.2153245204145695,2.061490774154663,0.003594513287583978
2048,0,1.2132772249785044,2.0730199813842773,0.0035808520710615133
2048,0,1.2274556831722747,2.1341919898986816,0.0036554753304368637
4096,0,1.2123199003914737,9.084764957427979,0.001992007706945409
4096,0,1.2164937327179466,8.991573810577393,0.0021929973204918296
4096,0,1.218888064395723,9.570884943008423,0.0024588034027477335
4096,0,1.2362901267622757,9.243653059005737,0.0019343356063956652
4096,0,1.2138952087966823,11.769134044647217,0.0018951316077318037
4,2,1.6034770310273447,2.002716064453125e-05,0.8575009094857136
4,2,0.9255230339878645,4.1961669921875e-05,0.4809015154130589
4,2,1.6748262320414633,2.5987625122070312e-05,0.7169364330556905
4,2,1.3477897111437884,3.2901763916015625e-05,0.5924936262952744
4,2,1.504058496445297,2.7179718017578125e-05,0.5601791721251627
8,2,2.3765661885733205,4.38690185546875e-05,0.4624359106644816
8,2,1.893589453446195,4.506111145019531e-05,0.4090332522296358
8,2,1.8900077941630555,5.1975250244140625e-05,0.37038993016551675
8,2,1.7991317653528844,7.486343383789062e-05,0.4223761173645702
8,2,1.7238343714820008,6.699562072753906e-05,0.46824188630032426
16,2,2.6617907931584965,0.00019097328186035156,0.2914605645393455
16,2,2.94021146840533,0.0001900196075439453,0.3380688976712847
16,2,2.3560239702925747,0.00020003318786621094,0.425392732238988
16,2,2.8287175862329135,0.00017595291137695312,0.34803367756149806
16,2,2.7062580729052526,0.00018095970153808594,0.38311662552175096
32,2,3.586300721150646,0.0006120204925537109,0.21930337407461045
32,2,3.524635622144438,0.0005369186401367188,0.3016868537604806
32,2,3.7849290952364623,0.0005431175231933594,0.35206675554779726
32,2,3.8284351224132163,0.0005400180816650391,0.2534675172914477
32,2,3.9230461542712454,0.0005459785461425781,0.25783307882370865
64,2,5.547607683584298,0.002232074737548828,0.1543381097266591
64,2,5.690143401751827,0.0018830299377441406,0.2082520250591136
64,2,5.521948768673058,0.0019249916076660156,0.14971243708065513
64,2,5.684921216864105,0.0018279552459716797,0.19916693438975222
64,2,5.940504215762021,0.0021560192108154297,0.21974828320404124
128,2,7.818204399724593,0.008327960968017578,0.12794954953176882
128,2,7.698723778790093,0.013044118881225586,0.1367003629124095
128,2,7.908277452717227,0.008299827575683594,0.13084621040916855
128,2,7.475438360973005,0.013406038284301758,0.1810537270259773
128,2,7.67869766765131,0.01188802719116211,0.1599346899029185
256,2,10.865633290745299,0.05170583724975586,0.13703752649879283
256,2,10.303689303213606,0.03349804878234863,0.09455947656308425
256,2,10.548336597708557,0.04951906204223633,0.09415373788259715
256,2,10.710542048033233,0.033319950103759766,0.09065237452229746
256,2,10.262116216995132,0.046234130859375,0.107860588031174
512,2,15.028286791966503,0.1719980239868164,0.08689346418205407
512,2,15.182595112168405,0.13031601905822754,0.0823386967031691
512,2,14.847206256329244,0.14141607284545898,0.06913683004998468
512,2,14.817115164205953,0.13729000091552734,0.07608232635953195
512,2,14.96955476881504,0.12756896018981934,0.08690921346756741
1024,2,20.783969592474378,0.5119531154632568,0.05191695558436713
1024,2,21.014005857492776,0.4930589199066162,0.047430855469050105
1024,2,20.893681506453042,0.5068140029907227,0.058429495483020115
1024,2,20.982178686234253,0.5858099460601807,0.05673968723727011
1024,2,21.08962459471452,0.7030901908874512,0.05226053569273006
2048,2,29.754249685409462,2.812741994857788,0.039713849393432546
2048,2,29.356996462924393,2.8542089462280273,0.03903137704081703
2048,2,29.780455542470076,2.968032121658325,0.03695984984105434
2048,2,29.70578274324677,2.8872201442718506,0.038319377585226765
2048,2,29.74705505831746,2.931766986846924,0.04716421588422982
4096,2,41.4742656489701,9.807558059692383,0.02814137540085699
4096,2,41.57875483409953,9.942610025405884,0.030704933690113526
4096,2,41.75192953522284,10.149163961410522,0.02675272265546988
4096,2,41.6000003784746,9.675122022628784,0.030730109180846867
4096,2,41.75328808423436,11.309739112854004,0.029628951077083028
4,3,1.3762240583380612,3.4809112548828125e-05,0.5882720894449017
4,3,2.0775651885308637,3.218650817871094e-05,0.8721060470214034
4,3,1.7416869406392046,3.409385681152344e-05,0.8916606324745705
4,3,1.6016481880562197,3.2901763916015625e-05,0.6336527563811585
4,3,2.0094118626448534,3.218650817871094e-05,0.9389161276448392
8,3,2.8274747115368184,7.200241088867188e-05,0.5246819379001452
8,3,2.750497562323179,0.00015115737915039062,0.6216366302562268
8,3,2.4442753219383544,7.700920104980469e-05,0.5279459927713092
8,3,2.7790610807209792,8.0108642578125e-05,0.5254292672943965
8,3,2.8217320665019954,4.982948303222656e-05,0.6566858451914399
16,3,4.45227088949889,0.00015592575073242188,0.4614864373110776
16,3,4.430428330186206,0.00015497207641601562,0.4864609212719463
16,3,4.072335828313674,0.0001659393310546875,0.43565431651075265
16,3,4.629183595678687,0.00015401840209960938,0.5269521860831736
16,3,4.340772797058173,0.00015592575073242188,0.4755496287898005
32,3,8.072281142082156,0.0005438327789306641,0.4155841108342348
32,3,6.729091446816169,0.0005030632019042969,0.382925890732129
32,3,6.103498380765821,0.0005090236663818359,0.3826663288657744
32,3,6.74237117039644,0.0004940032958984375,0.515078172719896
32,3,6.805692395768859,0.00047707557678222656,0.4535481680747637
64,3,11.520192760082995,0.0018329620361328125,0.388658544440988
64,3,11.746413947384259,0.002126932144165039,0.37485767876619885
64,3,11.243322167031238,0.002073049545288086,0.35541943922399005
64,3,11.184822850223135,0.002407073974609375,0.29536676386872035
64,3,10.906355026782911,0.0019469261169433594,0.34954554153186923
128,3,17.89846347640535,0.0070018768310546875,0.2826340723898727
128,3,18.339152059467395,0.00837397575378418,0.2389169920791613
128,3,17.53173307165907,0.007699012756347656,0.2765927161531742
128,3,17.534111105235432,0.006665945053100586,0.2509356506283663
128,3,18.228397558028202,0.007081031799316406,0.27639093509041546
256,3,26.84886093764846,0.028006792068481445,0.16991832528146342
256,3,27.569503069731123,0.025809049606323242,0.21558985157703642
256,3,27.293860904733737,0.027033090591430664,0.18822703218383496
256,3,28.178759818591917,0.025547027587890625,0.23694771962151
256,3,27.963920598156164,0.02992391586303711,0.23312021624494156
512,3,43.375308138156264,0.1154930591583252,0.1797915989215589
512,3,43.79896955647447,0.1123349666595459,0.18963822118586063
512,3,43.004048972507356,0.13481497764587402,0.1884468309216144
512,3,43.469239625952554,0.11747288703918457,0.16542982690063784
512,3,42.91265963274572,0.1236879825592041,0.1805724817011311
1024,3,67.48787334298541,0.4981570243835449,0.13132200038514433
1024,3,68.13867210187566,0.48662400245666504,0.1408964159329991
1024,3,68.98921737115563,0.5452849864959717,0.15522010915724496
1024,3,67.31046838710357,0.6597199440002441,0.1479617240054651
1024,3,68.58430525818976,0.5550460815429688,0.1245336567106364
2048,3,106.80556784414502,2.0624499320983887,0.12906972737529174
2048,3,106.77609408962225,2.0466060638427734,0.1278330040940993
2048,3,106.29037523330997,2.0181069374084473,0.11041675226767976
2048,3,106.5979967616299,1.9974329471588135,0.10978327190817226
2048,3,107.45425119306707,2.763002872467041,0.12551014253657025
4096,3,168.8370493385866,9.912369966506958,0.10048547995634578
4096,3,169.8308838837982,9.681267976760864,0.10443771007793948
4096,3,167.9136749404467,10.12619686126709,0.09861207733866945
4096,3,169.2208206448663,9.522339105606079,0.09434790835558193
4096,3,168.93046690732098,9.842303037643433,0.10036031422684297
4,4,1.7490248246406843,2.3126602172851562e-05,0.7671675492990188
4,4,1.310761398057819,1.7881393432617188e-05,0.47749556523839765
4,4,2.0380014950027734,2.002716064453125e-05,0.8985946014315705
4,4,1.7334060238140683,1.6927719116210938e-05,0.8194790337583597
4,4,2.1036271370858786,1.71661376953125e-05,0.7913860487849084
8,4,3.5737880187681057,5.0067901611328125e-05,0.7062995198018732
8,4,4.106549727501195,5.078315734863281e-05,0.7847238879958967
8,4,3.1052164414132397,5.1975250244140625e-05,0.6899757143356258
8,4,4.028891238195525,5.0067901611328125e-05,0.6440813819172053
8,4,3.823512112084641,5.1975250244140625e-05,0.6969295600507343
16,4,5.434696830320537,0.00015807151794433594,0.6061245787439888
16,4,5.976074584180897,0.00015687942504882812,0.6108812566930303
16,4,5.995069559858482,0.00015783309936523438,0.6122576272914334
16,4,6.074372693830729,0.00015592575073242188,0.6162181396293046
16,4,6.3268818046158755,0.00016307830810546875,0.6254010408361513
32,4,11.02718301394861,0.0005540847778320312,0.5132948991801387
32,4,11.184048449785216,0.0005290508270263672,0.5928883125088844
32,4,10.321092006338093,0.0005049705505371094,0.527127526051796
32,4,11.154425016812182,0.0004868507385253906,0.5588535562083183
32,4,11.12694775149999,0.0005068778991699219,0.4531798842166865
64,4,16.789152965996742,0.001825094223022461,0.5097975915442821
64,4,16.406931729499394,0.0019102096557617188,0.4448270971440633
64,4,16.661126829072348,0.0019061565399169922,0.5032219740375045
64,4,17.015875654270552,0.0018608570098876953,0.5402020503113881
64,4,16.603012960791176,0.002190828323364258,0.3800372833059434
128,4,27.389360919331075,0.007196903228759766,0.4513167074910355
128,4,28.47676075413876,0.006696939468383789,0.41096530065837883
128,4,29.05741746213462,0.006989955902099609,0.36241062368257204
128,4,28.4825470999411,0.006554126739501953,0.4021742260615275
128,4,27.621615612394585,0.0072498321533203125,0.45629083104038537
256,4,46.95073384369506,0.027650117874145508,0.3345949358995552
256,4,46.82336669062777,0.026628971099853516,0.3407376927802858
256,4,47.25762774635163,0.027957916259765625,0.3729421528383447
256,4,46.49550938752764,0.026517868041992188,0.37568926259588775
256,4,47.78606885612855,0.027203083038330078,0.44109038855243765
512,4,78.52979155885305,0.13397002220153809,0.2764685541285544
512,4,77.62114577417042,0.12520790100097656,0.33658209660332267
512,4,78.91897227231817,0.1313788890838623,0.29672973628005567
512,4,78.32264971516234,0.1566181182861328,0.3337255766993565
512,4,79.22299262064355,0.14022612571716309,0.31029110196850845
1024,4,130.10803823671662,0.5175879001617432,0.2625872283517039
1024,4,130.94802380877562,0.549950122833252,0.24451759976418616
1024,4,130.5091349103835,0.5858268737792969,0.23279638009138895
1024,4,130.85477473855647,0.5475668907165527,0.2309207547514875
1024,4,127.45216423808596,0.5965209007263184,0.3075753916314283
2048,4,214.48941165386972,2.5323009490966797,0.18884645064730876
2048,4,216.4877075352785,2.522313117980957,0.2063997856608428
2048,4,218.82149510182785,2.137315034866333,0.20130961253996846
2048,4,216.97707887114646,2.0208520889282227,0.2550890527461117
2048,4,216.52380771146525,2.6073310375213623,0.2284019605466712
4096,4,361.8653164513494,9.225017070770264,0.1711154622947113
4096,4,362.6358342271261,10.521295070648193,0.19132054492406805
4096,4,361.96776966125975,11.234441995620728,0.18172160345720897
4096,4,361.68510568397636,11.009402990341187,0.17431996609373618
4096,4,360.8987076566992,11.475808143615723,0.19857865938439917
4,0,0.9220110312926022,3.2901763916015625e-05,0.4911631405086505
4,0,0.7109416612990886,1.71661376953125e-05,0.29840634655752907
4,0,0.5408017907924085,1.621246337890625e-05,0.30761748569153124
4,0,1.126389858989675,1.621246337890625e-05,0.8228298791411333
4,0,0.5953997347091711,1.5020370483398438e-05,0.34668591074444677
8,0,0.40410826210624506,4.601478576660156e-05,0.14233123191495534
8,0,1.3999554504435556,4.601478576660156e-05,0.3936576915108908
8,0,1.2688228285165934,4.38690185546875e-05,0.3494477429180619
8,0,1.5616270353598551,4.410743713378906e-05,0.36410022506749007
8,0,0.801716675756231,0.0001201629638671875,0.22305776508218977
16,0,1.0094589794182114,0.00028586387634277344,0.12229389340714447
16,0,1.0475722908539393,0.0003170967102050781,0.1966041278254167
16,0,1.0350281074365508,0.0001971721649169922,0.21552580346179484
16,0,1.358555477315561,0.000244140625,0.21287177912775102
16,0,0.8860790564174769,0.0002319812774658203,0.23258347635068422
32,0,0.9919468178966291,0.00055694580078125,0.08219251225746316
32,0,1.0689567906040192,0.00055694580078125,0.09395676860760238
32,0,0.9977901318358385,0.0005679130554199219,0.18475220211461452
32,0,1.4216876122272364,0.0005221366882324219,0.16278953948137143
32,0,1.0830904227362805,0.0005440711975097656,0.08432454278724022
64,0,1.2737330850157011,0.0017747879028320312,0.06732930092717326
64,0,1.4119780117337712,0.0027799606323242188,0.059447302565400206
64,0,1.4016933632755695,0.0016520023345947266,0.0658197436400384
64,0,1.4725417417092808,0.0016520023345947266,0.10353714540507697
64,0,1.0934067288368303,0.0016720294952392578,0.05829097194636568
128,0,1.0996792556056865,0.0069179534912109375,0.03576195029237672
128,0,1.498499993727723,0.007161140441894531,0.042338107889887455
128,0,1.1476516473337737,0.008787870407104492,0.04337480080229039
128,0,1.1832325807102366,0.006991147994995117,0.04840699887424549
128,0,1.1657458368343045,0.007479190826416016,0.05002862556221921
256,0,1.2084032192394725,0.032399892807006836,0.024203371866575174
256,0,1.3004890909833484,0.025496959686279297,0.02784932333421697
256,0,1.1706688707965096,0.03447914123535156,0.022875688201213995
256,0,1.2554281891167631,0.03365612030029297,0.022782627250829468
256,0,1.3618529098026442,0.03124094009399414,0.03226546949339959
512,0,1.1648921971430282,0.12508797645568848,0.016996033291611257
512,0,1.1178359652531473,0.11689496040344238,0.01056977067127396
512,0,1.200316544008818,0.12098979949951172,0.013113360554533271
512,0,1.087609289398089,0.12537503242492676,0.013197469458433808
512,0,1.2850573541092243,0.12264394760131836,0.014122987806161502
1024,0,1.2232271572118434,0.4969809055328369,0.00830463396235559
1024,0,1.2216251133246863,0.48672986030578613,0.007311430938147678
1024,0,1.225163416551271,0.5080540180206299,0.006460252547460521
1024,0,1.1341523700960288,0.49317097663879395,0.005872289948539278
1024,0,1.1465804695818527,0.484393835067749,0.008827862923907248
2048,0,1.2107617267329958,2.0153470039367676,0.005358931012335977
2048,0,1.1823382231347614,2.0518600940704346,0.003720982283750063
2048,0,1.2127055241219349,2.020787000656128,0.005271052123868469
2048,0,1.2046922962242896,2.2672808170318604,0.004071976578868486
2048,0,1.2132868132074994,2.5191149711608887,0.005126726544376847
4096,0,1.2344283850033688,12.444813966751099,0.0023644439557910513
4096,0,1.222920252250636,11.039500951766968,0.0018627713121990297
4096,0,1.1920621335782167,9.412155866622925,0.001715834806084171
4096,0,1.2115390034743347,10.134364128112793,0.0035147691181880436
4096,0,1.2046531051386828,10.305264949798584,0.002100306983711886
4,2,1.0847541064379185,2.288818359375e-05,0.5811200540874392
4,2,0.9287805959210353,1.6927719116210938e-05,0.3360084922942645
4,2,1.0840545670888504,1.5974044799804688e-05,0.4179257154834775
4,2,1.116912866298336,1.811981201171875e-05,0.5060508392946526
4,2,1.2167148406056514,1.5974044799804688e-05,0.5116311699629407
8,2,2.439352133881195,4.506111145019531e-05,0.5314825680747534
8,2,2.032287386425334,4.1961669921875e-05,0.3790775428587256
8,2,2.1388987346277664,4.291534423828125e-05,0.5837431497306363
8,2,2.293016805432971,4.1961669921875e-05,0.6289137291834566
8,2,2.3390705734232156,4.291534423828125e-05,0.5258576577613239
16,2,2.707847980266371,0.00013303756713867188,0.4244721020365786
16,2,3.1736414953105885,0.00013709068298339844,0.40337933422967287
16,2,2.9602214496346706,0.00013494491577148438,0.3373263739455145
16,2,2.8231497767733673,0.00013494491577148438,0.2850708550728273
16,2,2.519124824834907,0.0001342296600341797,0.2978383632546603
32,2,4.025866441360361,0.0004780292510986328,0.32427114265654994
32,2,3.88918059615354,0.0005059242248535156,0.2924663167252301
32,2,3.8834368956645884,0.0005052089691162109,0.2858525560023831
32,2,4.225548716661536,0.0004730224609375,0.29702757607976654
32,2,3.9660595535261858,0.0004711151123046875,0.2600677463523564
64,2,5.535689005477576,0.0019049644470214844,0.18824926478615972
64,2,5.739028325462254,0.0019919872283935547,0.1732842551404579
64,2,5.499285288784205,0.0018439292907714844,0.20829599828328227
64,2,5.377810424241403,0.0018548965454101562,0.17799656760898575
64,2,5.618634881698569,0.0023009777069091797,0.15900713594033505
128,2,7.577066243758053,0.007500886917114258,0.1453125956285298
128,2,7.044228572781102,0.00864100456237793,0.16319665859647345
128,2,7.265096817773717,0.007821083068847656,0.1999752300981435
128,2,7.622251594166078,0.007695913314819336,0.1490713707109019
128,2,7.601312075245625,0.007912874221801758,0.14639636089716815
256,2,10.49725515679015,0.03148293495178223,0.10652823178218385
256,2,10.649818592135135,0.02754998207092285,0.10890936683614368
256,2,10.609926885074296,0.031188011169433594,0.13005089995381872
256,2,10.423028263264733,0.026462078094482422,0.09591819539094965
256,2,11.16564029121224,0.033245086669921875,0.11979399846149354
512,2,14.798473647692367,0.17002010345458984,0.0759323490970057
512,2,15.129998935947611,0.16106605529785156,0.06386632816579117
512,2,15.056522004990605,0.15986084938049316,0.0741854693962801
512,2,14.781403829451401,0.12021303176879883,0.07349176037033275
512,2,15.056539140999668,0.131364107131958,0.08319888304175822
1024,2,21.04153381375941,0.5668549537658691,0.05985563624095324
1024,2,21.023400470073863,0.6046979427337646,0.05300161876447299
1024,2,20.982017783939476,0.7466368675231934,0.07476724442271122
1024,2,20.913218060505965,0.7037351131439209,0.06141477065660455
1024,2,20.70970603155525,0.6293699741363525,0.06717693952177686
2048,2,30.09022223164109,2.2864909172058105,0.04553752353689756
2048,2,29.850806605277914,2.074208974838257,0.03703148652477805
2048,2,29.665306860535043,2.2134201526641846,0.03530605784809015
2048,2,29.29062518557075,2.3808889389038086,0.03743410752518884
2048,2,29.689271736310722,2.0135610103607178,0.038994598420236275
4096,2,41.71176034954569,9.265815019607544,0.030765135224322993
4096,2,41.85163826898865,8.932928800582886,0.029115206458842288
4096,2,41.8515605302943,11.537199020385742,0.030833724962522492
4096,2,41.94417031346735,13.058892965316772,0.025997084295719522
4096,2,41.79504458010189,11.133888006210327,0.029577813840601985
4,3,2.1258128696201113,2.193450927734375e-05,0.9480265421850202
4,3,2.009892343652356,2.8848648071289062e-05,0.7942158345443765
4,3,1.2140247287406485,4.291534423828125e-05,0.438795097187168
4,3,1.5645881081117565,1.811981201171875e-05,0.7119351336753473
4,3,1.0078521578456252,1.7881393432617188e-05,0.3861402712812376
8,3,3.195209219737119,4.601478576660156e-05,0.5642812423729304
8,3,2.286116214083248,4.482269287109375e-05,0.6524636379528794
8,3,3.4005554109133063,4.601478576660156e-05,0.601158234539975
8,3,2.401477364272504,4.506111145019531e-05,0.46717213152697257
8,3,2.888402682613889,4.291534423828125e-05,0.6570371558404187
16,3,4.246566545059977,0.00017499923706054688,0.4878069477875618
16,3,5.295218014864815,0.00017690658569335938,0.5653468534095724
16,3,4.385656816080464,0.0002410411834716797,0.5713439946331905
16,3,4.039944914951171,0.00018405914306640625,0.3897544252840667
16,3,4.1995009872825175,0.00017905235290527344,0.5586436462308014
32,3,6.952234582693872,0.0006859302520751953,0.5197991008787577
32,3,7.342409928777128,0.0008180141448974609,0.4090884640864495
32,3,7.05802620612311,0.0007741451263427734,0.35338955759214924
32,3,7.9793989498093225,0.0007958412170410156,0.40619622049509446
32,3,6.872113828413528,0.0006480216979980469,0.4021327905857158
64,3,11.489331838685036,0.0018911361694335938,0.4431798515149578
64,3,10.881721990587918,0.0022139549255371094,0.3444218280179223
64,3,11.769050468279648,0.0026540756225585938,0.4672295957922719
64,3,11.299904335985719,0.002563953399658203,0.4051531621697753
64,3,11.119756259908582,0.0018870830535888672,0.3288173426371692
128,3,17.642528735038333,0.007597923278808594,0.29495544876219054
128,3,17.653033709500484,0.00709986686706543,0.27032436974958185
128,3,17.256464700778203,0.009295225143432617,0.31939911836340734
128,3,17.574734762726248,0.009250879287719727,0.2672547656392733
128,3,18.132700887888994,0.008880138397216797,0.2972473454279547
256,3,26.69485974303793,0.03240799903869629,0.19884073051090725
256,3,27.836591450771767,0.031038999557495117,0.20412309625378666
256,3,26.45854257369104,0.060101985931396484,0.22019281465845
256,3,27.358448426020487,0.04093599319458008,0.2133222218668978
256,3,27.495201019915392,0.033102989196777344,0.26405184816665195
512,3,44.18177105245124,0.14106202125549316,0.20604023273546987
512,3,42.79059539233789,0.3769679069519043,0.17450757292327934
512,3,41.73341121744127,0.2952389717102051,0.18170397335656457
512,3,43.643341978776,0.16166305541992188,0.17783501059802204
512,3,43.63025812588999,0.12465786933898926,0.18445628777307121
1024,3,69.03197721765117,0.5150752067565918,0.15365904506463215
1024,3,67.86396646644152,0.5414400100708008,0.12482439498482764
1024,3,67.65573742163092,0.8327031135559082,0.1376978968901207
1024,3,67.95434878417795,0.5118720531463623,0.16560911347486973
1024,3,69.05532426871743,0.5496299266815186,0.14963653393958762
2048,3,106.73303964218361,3.611571788787842,0.12124158187961125
2048,3,108.48265250411602,2.410097122192383,0.1121789092127677
2048,3,107.79679526915902,2.3554179668426514,0.11580071206992906
2048,3,107.60936902503077,2.2480030059814453,0.11611888296574457
2048,3,107.11597701756338,2.131071090698242,0.12802410006306225
4096,3,169.85922978106345,11.274333000183105,0.10860525048467988
4096,3,169.07686805034075,10.661608934402466,0.09094359078060701
4096,3,170.36945396840355,13.004163026809692,0.08795366539717739
4096,3,169.4001894564045,11.096606969833374,0.09725955574110784
4096,3,169.08674363069736,11.103893041610718,0.10818421999891623
4,4,1.108652606419842,2.002716064453125e-05,0.4047038164930008
4,4,1.6487452123559132,1.5974044799804688e-05,0.6216196945122534
4,4,2.3107681054831275,1.5020370483398438e-05,0.8774617283248503
4,4,1.8120153367602807,1.5974044799804688e-05,0.7355355436505828
4,4,1.4648179247897075,1.5020370483398438e-05,0.6978194070412528
8,4,3.36459270698784,4.38690185546875e-05,0.5763393651001957
8,4,3.249688194101907,4.696846008300781e-05,0.754098651478298
8,4,3.8887398582203314,4.410743713378906e-05,0.7672077299144724
8,4,3.4936781855728465,4.410743713378906e-05,0.6646869044893311
8,4,3.2418450970425168,4.57763671875e-05,0.8462428709782909
16,4,6.4982062269480885,0.00013494491577148438,0.7167751639689504
16,4,6.796058124619831,0.00013709068298339844,0.6721334782079635
16,4,5.677296035135328,0.00013899803161621094,0.6365341332931573
16,4,6.01116225553402,0.0001308917999267578,0.7332697302037848
16,4,5.391973428076599,0.00013208389282226562,0.6073416887797416
32,4,10.623674070554674,0.0004649162292480469,0.602580137050971
32,4,9.38918128778847,0.0004699230194091797,0.5049662037058739
32,4,10.110868554216546,0.00047707557678222656,0.47995323536810525
32,4,10.316352904630648,0.0005660057067871094,0.4814945755053809
32,4,10.687950142857474,0.0004680156707763672,0.5318423857544076
64,4,16.773365974671165,0.0018978118896484375,0.4905146776687934
64,4,17.40306243047254,0.0018439292907714844,0.4546211584372624
64,4,17.015194866305176,0.002135038375854492,0.4447669919604124
64,4,17.736778354747734,0.001873016357421875,0.4900781676687065
64,4,17.36408147836558,0.0019011497497558594,0.43055175196594486
128,4,27.570215001864746,0.006847858428955078,0.38329793338222884
128,4,27.742017924921097,0.00672602653503418,0.3811462002822915
128,4,28.493472016369868,0.007205009460449219,0.3632005830529876
128,4,28.914857764444413,0.006948947906494141,0.35681754605003335
128,4,28.830752440538372,0.009620189666748047,0.4129038147520937
256,4,46.46496577362807,0.03257608413696289,0.2814966745898881
256,4,48.136834043161905,0.02719902992248535,0.3731513394677684
256,4,46.84094716580861,0.03127288818359375,0.31485940689408665
256,4,46.624139913059274,0.030035018920898438,0.34426600120016115
256,4,47.044035480672896,0.02726602554321289,0.364215194489333
512,4,78.81010663453557,0.12002801895141602,0.27329113569723584
512,4,77.0627798222917,0.12902092933654785,0.2910927484584968
512,4,78.671715088932,0.13251686096191406,0.2720969578099234
512,4,79.48600341756256,0.12656497955322266,0.3092690371262784
512,4,78.71074211306147,0.12095189094543457,0.2832933337830382
1024,4,132.1552538198399,0.5347669124603271,0.24704020631452028
1024,4,130.24526993499015,0.9051458835601807,0.2452088770996595
1024,4,129.67471116819772,0.532371997833252,0.2680884641732243
1024,4,130.73349914433433,0.5075640678405762,0.22968532842446088
1024,4,130.450798931656,0.50732421875,0.23618885500371037
2048,4,218.0175454585029,2.098144054412842,0.21596427609096294
2048,4,217.52107892066016,2.092405080795288,0.21041045420440874
2048,4,219.36846965333942,2.3005211353302,0.2101254263391908
2048,4,217.49941397936325,2.139133930206299,0.1835481591091622
2048,4,216.42671628450506,2.114382028579712,0.240499639585693
4096,4,361.52064600904026,10.482398986816406,0.16933239579054063
4096,4,360.59557627123615,10.914709091186523,0.16219485328498037
4096,4,361.3501647124103,18.89703106880188,0.18125580676681283
4096,4,362.265661830616,21.072146892547607,0.18296181852467
4096,4,360.84621703695404,16.783733129501343,0.1822448932534778
